#size(cm)    E(eV)        Qabs         Qsca         g(cos)       
6.310000e-07 2.620122e+01 4.828000e-01 3.349000e-02 1.170000e-01 
6.310000e-07 2.775558e+01 4.660000e-01 3.377000e-02 1.320000e-01 
6.310000e-07 2.940104e+01 4.494000e-01 3.426000e-02 1.500000e-01 
6.310000e-07 3.114398e+01 4.328000e-01 3.481000e-02 1.690000e-01 
6.310000e-07 3.299207e+01 4.158000e-01 3.526000e-02 1.910000e-01 
6.310000e-07 3.494481e+01 3.984000e-01 3.558000e-02 2.160000e-01 
6.310000e-07 3.701021e+01 3.809000e-01 3.568000e-02 2.430000e-01 
6.310000e-07 3.921069e+01 3.628000e-01 3.548000e-02 2.730000e-01 
6.310000e-07 4.153574e+01 3.449000e-01 3.504000e-02 3.050000e-01 
6.310000e-07 4.399723e+01 3.266000e-01 3.426000e-02 3.410000e-01 
6.310000e-07 4.659308e+01 3.088000e-01 3.319000e-02 3.800000e-01 
6.310000e-07 4.935676e+01 2.909000e-01 3.173000e-02 4.210000e-01 
6.310000e-07 5.229194e+01 2.733000e-01 2.975000e-02 4.640000e-01 
6.310000e-07 5.537481e+01 2.653000e-01 2.848000e-02 5.100000e-01 
6.310000e-07 5.867685e+01 2.527000e-01 2.716000e-02 5.560000e-01 
6.310000e-07 6.214747e+01 2.408000e-01 2.511000e-02 6.010000e-01 
6.310000e-07 6.580902e+01 2.491000e-01 2.508000e-02 6.460000e-01 
6.310000e-07 6.973239e+01 2.356000e-01 2.511000e-02 6.840000e-01 
6.310000e-07 7.384407e+01 2.234000e-01 2.420000e-02 7.180000e-01 
6.310000e-07 7.822347e+01 2.119000e-01 2.309000e-02 7.460000e-01 
6.310000e-07 8.287713e+01 2.006000e-01 2.192000e-02 7.690000e-01 
6.310000e-07 8.774536e+01 1.894000e-01 2.055000e-02 7.860000e-01 
6.310000e-07 9.294167e+01 1.868000e-01 1.919000e-02 8.000000e-01 
6.310000e-07 9.847831e+01 1.825000e-01 1.920000e-02 8.120000e-01 
6.310000e-07 1.042760e+02 1.707000e-01 1.857000e-02 8.250000e-01 
6.310000e-07 1.105028e+02 1.591000e-01 1.642000e-02 8.400000e-01 
6.310000e-07 1.170767e+02 1.903000e-01 1.595000e-02 8.580000e-01 
6.310000e-07 1.239842e+02 1.774000e-01 1.844000e-02 8.730000e-01 
6.310000e-07 1.313253e+02 1.647000e-01 1.831000e-02 8.860000e-01 
6.310000e-07 1.391049e+02 1.523000e-01 1.757000e-02 8.960000e-01 
6.310000e-07 1.473546e+02 1.402000e-01 1.660000e-02 9.030000e-01 
6.310000e-07 1.560924e+02 1.287000e-01 1.546000e-02 9.100000e-01 
6.310000e-07 1.653343e+02 1.179000e-01 1.390000e-02 9.180000e-01 
6.310000e-07 1.751437e+02 1.172000e-01 1.386000e-02 9.270000e-01 
6.310000e-07 1.855218e+02 1.070000e-01 1.310000e-02 9.340000e-01 
6.310000e-07 1.964884e+02 9.743000e-02 1.221000e-02 9.390000e-01 
6.310000e-07 2.081319e+02 8.863000e-02 1.130000e-02 9.440000e-01 
6.310000e-07 2.204947e+02 8.023000e-02 1.039000e-02 9.490000e-01 
6.310000e-07 2.335359e+02 7.253000e-02 9.495000e-03 9.550000e-01 
6.310000e-07 2.473747e+02 6.549000e-02 8.654000e-03 9.580000e-01 
6.310000e-07 2.620122e+02 5.900000e-02 7.863000e-03 9.620000e-01 
6.310000e-07 2.775558e+02 5.301000e-02 7.113000e-03 9.660000e-01 
6.310000e-07 2.940104e+02 4.754000e-02 6.416000e-03 9.690000e-01 
6.310000e-07 3.114398e+02 4.253000e-02 5.768000e-03 9.710000e-01 
6.310000e-07 3.299207e+02 3.795000e-02 5.164000e-03 9.740000e-01 
6.310000e-07 3.494481e+02 3.378000e-02 4.601000e-03 9.760000e-01 
6.310000e-07 3.701021e+02 2.998000e-02 4.083000e-03 9.790000e-01 
6.310000e-07 3.921069e+02 2.657000e-02 3.606000e-03 9.810000e-01 
6.310000e-07 4.153574e+02 2.355000e-02 3.177000e-03 9.820000e-01 
6.310000e-07 4.399723e+02 2.071000e-02 2.751000e-03 9.840000e-01 
6.310000e-07 4.659308e+02 1.809000e-02 2.347000e-03 9.860000e-01 
6.310000e-07 4.935676e+02 1.585000e-02 1.909000e-03 9.870000e-01 
6.310000e-07 5.229194e+02 1.388000e-02 1.125000e-03 9.880000e-01 
6.310000e-07 5.537481e+02 3.260000e-02 1.608000e-03 9.890000e-01 
6.310000e-07 5.867685e+02 2.914000e-02 1.645000e-03 9.900000e-01 
6.310000e-07 6.214747e+02 2.586000e-02 1.573000e-03 9.910000e-01 
6.310000e-07 6.580902e+02 2.282000e-02 1.410000e-03 9.920000e-01 
6.310000e-07 6.973239e+02 2.004000e-02 1.204000e-03 9.930000e-01 
6.310000e-07 7.384407e+02 1.752000e-02 7.454000e-04 9.930000e-01 
6.310000e-07 7.822347e+02 2.791000e-02 1.163000e-03 9.940000e-01 
6.310000e-07 8.287713e+02 2.445000e-02 1.085000e-03 9.950000e-01 
6.310000e-07 8.774536e+02 2.375000e-02 1.107000e-03 9.950000e-01 
6.310000e-07 9.294167e+02 2.083000e-02 1.045000e-03 9.960000e-01 
6.310000e-07 9.847831e+02 1.822000e-02 9.610000e-04 9.960000e-01 
6.310000e-07 1.042760e+03 1.590000e-02 8.771000e-04 9.960000e-01 
6.310000e-07 1.105028e+03 1.376000e-02 7.920000e-04 9.970000e-01 
6.310000e-07 1.170767e+03 1.189000e-02 7.081000e-04 9.970000e-01 
6.310000e-07 1.239842e+03 1.023000e-02 6.196000e-04 9.970000e-01 

1.000000e-06 1.239842e-03 1.371000e-06 2.530000e-17 0.000000e+00 
1.000000e-06 1.313253e-03 1.538000e-06 3.185000e-17 0.000000e+00 
1.000000e-06 1.391049e-03 1.726000e-06 4.010000e-17 0.000000e+00 
1.000000e-06 1.473546e-03 1.936000e-06 5.048000e-17 0.000000e+00 
1.000000e-06 1.560924e-03 2.173000e-06 6.355000e-17 0.000000e+00 
1.000000e-06 1.653343e-03 2.438000e-06 8.000000e-17 0.000000e+00 
1.000000e-06 1.751437e-03 2.736000e-06 1.007000e-16 0.000000e+00 
1.000000e-06 1.855218e-03 3.070000e-06 1.268000e-16 0.000000e+00 
1.000000e-06 1.964884e-03 3.445000e-06 1.596000e-16 0.000000e+00 
1.000000e-06 2.081319e-03 3.866000e-06 2.010000e-16 0.000000e+00 
1.000000e-06 2.204947e-03 4.338000e-06 2.530000e-16 0.000000e+00 
1.000000e-06 2.335359e-03 4.869000e-06 3.186000e-16 0.000000e+00 
1.000000e-06 2.473747e-03 5.464000e-06 4.011000e-16 0.000000e+00 
1.000000e-06 2.620122e-03 6.132000e-06 5.049000e-16 0.000000e+00 
1.000000e-06 2.775558e-03 6.883000e-06 6.357000e-16 0.000000e+00 
1.000000e-06 2.940104e-03 7.726000e-06 8.003000e-16 0.000000e+00 
1.000000e-06 3.114398e-03 8.671000e-06 1.008000e-15 0.000000e+00 
1.000000e-06 3.299207e-03 9.732000e-06 1.269000e-15 0.000000e+00 
1.000000e-06 3.494481e-03 1.092000e-05 1.597000e-15 0.000000e+00 
1.000000e-06 3.701021e-03 1.226000e-05 2.011000e-15 0.000000e+00 
1.000000e-06 3.921069e-03 1.377000e-05 2.532000e-15 0.000000e+00 
1.000000e-06 4.153574e-03 1.546000e-05 3.187000e-15 0.000000e+00 
1.000000e-06 4.399723e-03 1.736000e-05 4.013000e-15 0.000000e+00 
1.000000e-06 4.659308e-03 1.949000e-05 5.054000e-15 0.000000e+00 
1.000000e-06 4.935676e-03 2.189000e-05 6.363000e-15 0.000000e+00 
1.000000e-06 5.229194e-03 2.459000e-05 8.012000e-15 0.000000e+00 
1.000000e-06 5.537481e-03 2.763000e-05 1.009000e-14 0.000000e+00 
1.000000e-06 5.867685e-03 3.104000e-05 1.270000e-14 0.000000e+00 
1.000000e-06 6.214747e-03 3.489000e-05 1.599000e-14 0.000000e+00 
1.000000e-06 6.580902e-03 3.920000e-05 2.014000e-14 0.000000e+00 
1.000000e-06 6.973239e-03 4.405000e-05 2.536000e-14 0.000000e+00 
1.000000e-06 7.384407e-03 4.952000e-05 3.194000e-14 0.000000e+00 
1.000000e-06 7.822347e-03 5.569000e-05 4.022000e-14 0.000000e+00 
1.000000e-06 8.287713e-03 6.264000e-05 5.065000e-14 0.000000e+00 
1.000000e-06 8.774536e-03 7.048000e-05 6.379000e-14 0.000000e+00 
1.000000e-06 9.294167e-03 7.932000e-05 8.034000e-14 0.000000e+00 
1.000000e-06 9.847831e-03 8.930000e-05 1.012000e-13 0.000000e+00 
1.000000e-06 1.042760e-02 1.006000e-04 1.275000e-13 0.000000e+00 
1.000000e-06 1.105028e-02 1.132000e-04 1.606000e-13 0.000000e+00 
1.000000e-06 1.170767e-02 1.277000e-04 2.022000e-13 0.000000e+00 
1.000000e-06 1.239842e-02 1.439000e-04 2.547000e-13 0.000000e+00 
1.000000e-06 1.313253e-02 1.624000e-04 3.208000e-13 0.000000e+00 
1.000000e-06 1.391049e-02 1.833000e-04 4.041000e-13 0.000000e+00 
1.000000e-06 1.473546e-02 2.070000e-04 5.090000e-13 0.000000e+00 
1.000000e-06 1.560924e-02 2.339000e-04 6.411000e-13 0.000000e+00 
1.000000e-06 1.653343e-02 2.642000e-04 8.076000e-13 0.000000e+00 
1.000000e-06 1.751437e-02 2.988000e-04 1.017000e-12 0.000000e+00 
1.000000e-06 1.855218e-02 3.381000e-04 1.280000e-12 0.000000e+00 
1.000000e-06 1.964884e-02 3.824000e-04 1.611000e-12 0.000000e+00 
1.000000e-06 2.081319e-02 4.326000e-04 2.027000e-12 4.690000e-07 
1.000000e-06 2.204947e-02 4.894000e-04 2.550000e-12 5.140000e-07 
1.000000e-06 2.335359e-02 5.533000e-04 3.205000e-12 5.620000e-07 
1.000000e-06 2.473747e-02 6.250000e-04 4.028000e-12 6.120000e-07 
1.000000e-06 2.620122e-02 7.058000e-04 5.057000e-12 6.660000e-07 
1.000000e-06 2.775558e-02 7.966000e-04 6.347000e-12 7.230000e-07 
1.000000e-06 2.940104e-02 8.986000e-04 7.960000e-12 7.830000e-07 
1.000000e-06 3.114398e-02 1.011000e-03 9.958000e-12 8.470000e-07 
1.000000e-06 3.299207e-02 1.136000e-03 1.245000e-11 9.150000e-07 
1.000000e-06 3.494481e-02 1.269000e-03 1.561000e-11 9.930000e-07 
1.000000e-06 3.701021e-02 1.421000e-03 1.957000e-11 1.070000e-06 
1.000000e-06 3.921069e-02 1.600000e-03 2.451000e-11 1.160000e-06 
1.000000e-06 4.153574e-02 1.807000e-03 3.066000e-11 1.240000e-06 
1.000000e-06 4.399723e-02 2.037000e-03 3.821000e-11 1.330000e-06 
1.000000e-06 4.659308e-02 2.303000e-03 4.762000e-11 1.420000e-06 
1.000000e-06 4.935676e-02 2.610000e-03 5.942000e-11 1.520000e-06 
1.000000e-06 5.229194e-02 2.951000e-03 7.342000e-11 1.620000e-06 
1.000000e-06 5.537481e-02 3.350000e-03 9.076000e-11 1.730000e-06 
1.000000e-06 5.867685e-02 3.812000e-03 1.106000e-10 1.840000e-06 
1.000000e-06 6.214747e-02 4.363000e-03 1.333000e-10 1.950000e-06 
1.000000e-06 6.580902e-02 4.851000e-03 1.490000e-10 2.100000e-06 
1.000000e-06 6.973239e-02 4.871000e-03 1.531000e-10 2.370000e-06 
1.000000e-06 7.384407e-02 4.433000e-03 1.548000e-10 2.760000e-06 
1.000000e-06 7.822347e-02 3.790000e-03 1.686000e-10 3.260000e-06 
1.000000e-06 8.287713e-02 3.215000e-03 2.093000e-10 3.890000e-06 
1.000000e-06 8.774536e-02 2.895000e-03 3.004000e-10 4.720000e-06 
1.000000e-06 9.294167e-02 3.459000e-03 4.630000e-10 5.520000e-06 
1.000000e-06 9.847831e-02 4.568000e-03 6.672000e-10 5.980000e-06 
1.000000e-06 1.042760e-01 6.069000e-03 9.205000e-10 6.100000e-06 
1.000000e-06 1.105028e-01 7.890000e-03 1.219000e-09 6.070000e-06 
1.000000e-06 1.170767e-01 1.042000e-02 1.609000e-09 5.900000e-06 
1.000000e-06 1.239842e-01 1.265000e-02 1.795000e-09 6.050000e-06 
1.000000e-06 1.313253e-01 1.412000e-02 1.808000e-09 6.450000e-06 
1.000000e-06 1.391049e-01 1.051000e-02 9.648000e-10 7.580000e-06 
1.000000e-06 1.473546e-01 6.787000e-03 4.831000e-10 9.010000e-06 
1.000000e-06 1.560924e-01 3.151000e-03 2.393000e-10 1.060000e-05 
1.000000e-06 1.653343e-01 1.399000e-03 5.113000e-10 1.270000e-05 
1.000000e-06 1.751437e-01 1.100000e-03 1.021000e-09 1.490000e-05 
1.000000e-06 1.855218e-01 1.089000e-03 1.612000e-09 1.720000e-05 
1.000000e-06 1.964884e-01 1.082000e-03 2.321000e-09 1.970000e-05 
1.000000e-06 2.081319e-01 1.057000e-03 3.211000e-09 2.240000e-05 
1.000000e-06 2.204947e-01 1.040000e-03 4.342000e-09 2.540000e-05 
1.000000e-06 2.335359e-01 1.039000e-03 5.782000e-09 2.880000e-05 
1.000000e-06 2.473747e-01 1.052000e-03 7.617000e-09 3.260000e-05 
1.000000e-06 2.620122e-01 1.078000e-03 9.937000e-09 3.680000e-05 
1.000000e-06 2.775558e-01 1.112000e-03 1.288000e-08 4.150000e-05 
1.000000e-06 2.940104e-01 1.154000e-03 1.659000e-08 4.680000e-05 
1.000000e-06 3.114398e-01 1.196000e-03 2.128000e-08 5.270000e-05 
1.000000e-06 3.299207e-01 1.237000e-03 2.721000e-08 5.930000e-05 
1.000000e-06 3.494481e-01 1.282000e-03 3.469000e-08 6.670000e-05 
1.000000e-06 3.701021e-01 1.328000e-03 4.412000e-08 7.500000e-05 
1.000000e-06 3.921069e-01 1.369000e-03 5.603000e-08 8.440000e-05 
1.000000e-06 4.153574e-01 1.415000e-03 7.108000e-08 9.480000e-05 
1.000000e-06 4.399723e-01 1.466000e-03 9.011000e-08 1.070000e-04 
1.000000e-06 4.659308e-01 1.522000e-03 1.141000e-07 1.200000e-04 
1.000000e-06 4.935676e-01 1.582000e-03 1.443000e-07 1.340000e-04 
1.000000e-06 5.229194e-01 1.647000e-03 1.824000e-07 1.510000e-04 
1.000000e-06 5.537481e-01 1.716000e-03 2.305000e-07 1.690000e-04 
1.000000e-06 5.867685e-01 1.790000e-03 2.908000e-07 1.900000e-04 
1.000000e-06 6.214747e-01 1.869000e-03 3.670000e-07 2.140000e-04 
1.000000e-06 6.580902e-01 1.953000e-03 4.629000e-07 2.400000e-04 
1.000000e-06 6.973239e-01 2.043000e-03 5.838000e-07 2.690000e-04 
1.000000e-06 7.384407e-01 2.142000e-03 7.359000e-07 3.020000e-04 
1.000000e-06 7.822347e-01 2.252000e-03 9.269000e-07 3.390000e-04 
1.000000e-06 8.287713e-01 2.366000e-03 1.168000e-06 3.800000e-04 
1.000000e-06 8.774536e-01 2.485000e-03 1.471000e-06 4.270000e-04 
1.000000e-06 9.294167e-01 2.611000e-03 1.852000e-06 4.790000e-04 
1.000000e-06 9.847831e-01 2.745000e-03 2.332000e-06 5.370000e-04 
1.000000e-06 1.042760e+00 2.895000e-03 2.937000e-06 6.030000e-04 
1.000000e-06 1.105028e+00 3.055000e-03 3.700000e-06 6.770000e-04 
1.000000e-06 1.170767e+00 3.224000e-03 4.658000e-06 7.590000e-04 
1.000000e-06 1.239842e+00 3.404000e-03 5.864000e-06 8.520000e-04 
1.000000e-06 1.313253e+00 3.597000e-03 7.382000e-06 9.550000e-04 
1.000000e-06 1.391049e+00 3.800000e-03 9.294000e-06 1.070000e-03 
1.000000e-06 1.473546e+00 4.014000e-03 1.171000e-05 1.200000e-03 
1.000000e-06 1.560924e+00 4.239000e-03 1.475000e-05 1.350000e-03 
1.000000e-06 1.653343e+00 4.476000e-03 1.859000e-05 1.510000e-03 
1.000000e-06 1.751437e+00 4.726000e-03 2.343000e-05 1.700000e-03 
1.000000e-06 1.855218e+00 4.992000e-03 2.953000e-05 1.910000e-03 
1.000000e-06 1.964884e+00 5.275000e-03 3.725000e-05 2.140000e-03 
1.000000e-06 2.081319e+00 5.575000e-03 4.701000e-05 2.400000e-03 
1.000000e-06 2.204947e+00 5.893000e-03 5.936000e-05 2.700000e-03 
1.000000e-06 2.335359e+00 6.229000e-03 7.499000e-05 3.030000e-03 
1.000000e-06 2.473747e+00 6.585000e-03 9.480000e-05 3.400000e-03 
1.000000e-06 2.620122e+00 6.961000e-03 1.199000e-04 3.820000e-03 
1.000000e-06 2.775558e+00 7.357000e-03 1.519000e-04 4.290000e-03 
1.000000e-06 2.940104e+00 7.774000e-03 1.926000e-04 4.820000e-03 
1.000000e-06 3.114398e+00 8.211000e-03 2.445000e-04 5.410000e-03 
1.000000e-06 3.299207e+00 8.656000e-03 3.109000e-04 6.080000e-03 
1.000000e-06 3.494481e+00 9.124000e-03 3.960000e-04 6.840000e-03 
1.000000e-06 3.701021e+00 9.610000e-03 5.056000e-04 7.690000e-03 
1.000000e-06 3.921069e+00 1.011000e-02 6.468000e-04 8.660000e-03 
1.000000e-06 4.153574e+00 1.062000e-02 8.305000e-04 9.750000e-03 
1.000000e-06 4.399723e+00 1.114000e-02 1.070000e-03 1.100000e-02 
1.000000e-06 4.659308e+00 1.165000e-02 1.385000e-03 1.240000e-02 
1.000000e-06 4.935676e+00 1.213000e-02 1.803000e-03 1.400000e-02 
1.000000e-06 5.229194e+00 1.202000e-02 2.369000e-03 1.590000e-02 
1.000000e-06 5.537481e+00 1.329000e-02 3.167000e-03 1.810000e-02 
1.000000e-06 5.867685e+00 1.933000e-02 4.266000e-03 2.070000e-02 
1.000000e-06 6.214747e+00 2.776000e-02 5.766000e-03 2.360000e-02 
1.000000e-06 6.580902e+00 4.168000e-02 7.916000e-03 2.720000e-02 
1.000000e-06 6.973239e+00 6.566000e-02 1.094000e-02 3.130000e-02 
1.000000e-06 7.384407e+00 9.785000e-02 1.526000e-02 3.630000e-02 
1.000000e-06 7.822347e+00 1.458000e-01 2.223000e-02 4.260000e-02 
1.000000e-06 8.287713e+00 3.048000e-01 3.462000e-02 4.820000e-02 
1.000000e-06 8.774536e+00 5.224000e-01 3.794000e-02 4.310000e-02 
1.000000e-06 9.294167e+00 5.046000e-01 4.451000e-02 4.960000e-02 
1.000000e-06 9.847831e+00 5.660000e-01 5.629000e-02 5.480000e-02 
1.000000e-06 1.042760e+01 7.124000e-01 7.628000e-02 5.850000e-02 
1.000000e-06 1.105028e+01 8.252000e-01 9.549000e-02 6.300000e-02 
1.000000e-06 1.170767e+01 1.012000e+00 1.349000e-01 6.680000e-02 
1.000000e-06 1.239842e+01 1.226000e+00 1.690000e-01 6.830000e-02 
1.000000e-06 1.313253e+01 1.373000e+00 2.007000e-01 7.330000e-02 
1.000000e-06 1.391049e+01 1.427000e+00 2.102000e-01 8.140000e-02 
1.000000e-06 1.473546e+01 1.492000e+00 2.543000e-01 9.220000e-02 
1.000000e-06 1.560924e+01 1.598000e+00 3.091000e-01 1.020000e-01 
1.000000e-06 1.653343e+01 1.632000e+00 3.501000e-01 1.140000e-01 
1.000000e-06 1.751437e+01 1.562000e+00 3.640000e-01 1.320000e-01 
1.000000e-06 1.855218e+01 1.411000e+00 3.599000e-01 1.520000e-01 
1.000000e-06 1.964884e+01 1.134000e+00 3.157000e-01 1.740000e-01 
1.000000e-06 2.081319e+01 7.869000e-01 2.089000e-01 1.930000e-01 
1.000000e-06 2.204947e+01 6.966000e-01 1.414000e-01 2.190000e-01 
1.000000e-06 2.335359e+01 6.695000e-01 1.259000e-01 2.480000e-01 
1.000000e-06 2.473747e+01 6.482000e-01 1.180000e-01 2.800000e-01 
1.000000e-06 2.620122e+01 6.292000e-01 1.136000e-01 3.140000e-01 
1.000000e-06 2.775558e+01 6.113000e-01 1.110000e-01 3.520000e-01 
1.000000e-06 2.940104e+01 5.934000e-01 1.090000e-01 3.910000e-01 
1.000000e-06 3.114398e+01 5.754000e-01 1.073000e-01 4.330000e-01 
1.000000e-06 3.299207e+01 5.567000e-01 1.055000e-01 4.750000e-01 
1.000000e-06 3.494481e+01 5.375000e-01 1.035000e-01 5.180000e-01 
1.000000e-06 3.701021e+01 5.177000e-01 1.012000e-01 5.620000e-01 
1.000000e-06 3.921069e+01 4.970000e-01 9.843000e-02 6.030000e-01 
1.000000e-06 4.153574e+01 4.759000e-01 9.540000e-02 6.430000e-01 
1.000000e-06 4.399723e+01 4.539000e-01 9.189000e-02 6.810000e-01 
1.000000e-06 4.659308e+01 4.320000e-01 8.802000e-02 7.140000e-01 
1.000000e-06 4.935676e+01 4.094000e-01 8.357000e-02 7.430000e-01 
1.000000e-06 5.229194e+01 3.869000e-01 7.816000e-02 7.680000e-01 
1.000000e-06 5.537481e+01 3.765000e-01 7.465000e-02 7.870000e-01 
1.000000e-06 5.867685e+01 3.599000e-01 7.134000e-02 8.030000e-01 
1.000000e-06 6.214747e+01 3.443000e-01 6.629000e-02 8.160000e-01 
1.000000e-06 6.580902e+01 3.552000e-01 6.601000e-02 8.290000e-01 
1.000000e-06 6.973239e+01 3.374000e-01 6.624000e-02 8.430000e-01 
1.000000e-06 7.384407e+01 3.216000e-01 6.391000e-02 8.570000e-01 
1.000000e-06 7.822347e+01 3.068000e-01 6.088000e-02 8.720000e-01 
1.000000e-06 8.287713e+01 2.922000e-01 5.761000e-02 8.860000e-01 
1.000000e-06 8.774536e+01 2.774000e-01 5.376000e-02 8.960000e-01 
1.000000e-06 9.294167e+01 2.744000e-01 4.980000e-02 9.040000e-01 
1.000000e-06 9.847831e+01 2.687000e-01 4.944000e-02 9.110000e-01 
1.000000e-06 1.042760e+02 2.527000e-01 4.762000e-02 9.190000e-01 
1.000000e-06 1.105028e+02 2.368000e-01 4.197000e-02 9.270000e-01 
1.000000e-06 1.170767e+02 2.805000e-01 4.006000e-02 9.350000e-01 
1.000000e-06 1.239842e+02 2.625000e-01 4.631000e-02 9.400000e-01 
1.000000e-06 1.313253e+02 2.448000e-01 4.603000e-02 9.440000e-01 
1.000000e-06 1.391049e+02 2.276000e-01 4.415000e-02 9.500000e-01 
1.000000e-06 1.473546e+02 2.107000e-01 4.165000e-02 9.550000e-01 
1.000000e-06 1.560924e+02 1.943000e-01 3.877000e-02 9.590000e-01 
1.000000e-06 1.653343e+02 1.788000e-01 3.489000e-02 9.620000e-01 
1.000000e-06 1.751437e+02 1.778000e-01 3.467000e-02 9.660000e-01 
1.000000e-06 1.855218e+02 1.630000e-01 3.280000e-02 9.690000e-01 
1.000000e-06 1.964884e+02 1.490000e-01 3.058000e-02 9.710000e-01 
1.000000e-06 2.081319e+02 1.360000e-01 2.831000e-02 9.740000e-01 
1.000000e-06 2.204947e+02 1.235000e-01 2.604000e-02 9.770000e-01 
1.000000e-06 2.335359e+02 1.120000e-01 2.383000e-02 9.790000e-01 
1.000000e-06 2.473747e+02 1.014000e-01 2.172000e-02 9.810000e-01 
1.000000e-06 2.620122e+02 9.156000e-02 1.974000e-02 9.820000e-01 
1.000000e-06 2.775558e+02 8.245000e-02 1.787000e-02 9.840000e-01 
1.000000e-06 2.940104e+02 7.409000e-02 1.612000e-02 9.860000e-01 
1.000000e-06 3.114398e+02 6.640000e-02 1.449000e-02 9.870000e-01 
1.000000e-06 3.299207e+02 5.935000e-02 1.298000e-02 9.880000e-01 
1.000000e-06 3.494481e+02 5.291000e-02 1.157000e-02 9.890000e-01 
1.000000e-06 3.701021e+02 4.703000e-02 1.027000e-02 9.900000e-01 
1.000000e-06 3.921069e+02 4.173000e-02 9.071000e-03 9.910000e-01 
1.000000e-06 4.153574e+02 3.702000e-02 7.991000e-03 9.920000e-01 
1.000000e-06 4.399723e+02 3.258000e-02 6.922000e-03 9.930000e-01 
1.000000e-06 4.659308e+02 2.849000e-02 5.905000e-03 9.930000e-01 
1.000000e-06 4.935676e+02 2.499000e-02 4.804000e-03 9.940000e-01 
1.000000e-06 5.229194e+02 2.189000e-02 2.833000e-03 9.950000e-01 
1.000000e-06 5.537481e+02 5.110000e-02 4.016000e-03 9.950000e-01 
1.000000e-06 5.867685e+02 4.574000e-02 4.113000e-03 9.960000e-01 
1.000000e-06 6.214747e+02 4.063000e-02 3.934000e-03 9.960000e-01 
1.000000e-06 6.580902e+02 3.589000e-02 3.529000e-03 9.960000e-01 
1.000000e-06 6.973239e+02 3.155000e-02 3.015000e-03 9.970000e-01 
1.000000e-06 7.384407e+02 2.761000e-02 1.868000e-03 9.970000e-01 
1.000000e-06 7.822347e+02 4.383000e-02 2.903000e-03 9.970000e-01 
1.000000e-06 8.287713e+02 3.844000e-02 2.709000e-03 9.980000e-01 
1.000000e-06 8.774536e+02 3.734000e-02 2.766000e-03 9.980000e-01 
1.000000e-06 9.294167e+02 3.279000e-02 2.612000e-03 9.980000e-01 
1.000000e-06 9.847831e+02 2.871000e-02 2.404000e-03 9.980000e-01 
1.000000e-06 1.042760e+03 2.506000e-02 2.195000e-03 9.980000e-01 
1.000000e-06 1.105028e+03 2.171000e-02 1.983000e-03 9.990000e-01 
1.000000e-06 1.170767e+03 1.877000e-02 1.774000e-03 9.990000e-01 
1.000000e-06 1.239842e+03 1.615000e-02 1.553000e-03 9.990000e-01 

1.585000e-06 1.239842e-03 2.172000e-06 1.596000e-16 0.000000e+00 
1.585000e-06 1.313253e-03 2.437000e-06 2.010000e-16 0.000000e+00 
1.585000e-06 1.391049e-03 2.735000e-06 2.530000e-16 0.000000e+00 
1.585000e-06 1.473546e-03 3.069000e-06 3.185000e-16 0.000000e+00 
1.585000e-06 1.560924e-03 3.444000e-06 4.010000e-16 0.000000e+00 
1.585000e-06 1.653343e-03 3.865000e-06 5.048000e-16 0.000000e+00 
1.585000e-06 1.751437e-03 4.337000e-06 6.355000e-16 0.000000e+00 
1.585000e-06 1.855218e-03 4.866000e-06 8.001000e-16 0.000000e+00 
1.585000e-06 1.964884e-03 5.461000e-06 1.007000e-15 0.000000e+00 
1.585000e-06 2.081319e-03 6.127000e-06 1.268000e-15 0.000000e+00 
1.585000e-06 2.204947e-03 6.876000e-06 1.597000e-15 0.000000e+00 
1.585000e-06 2.335359e-03 7.716000e-06 2.010000e-15 0.000000e+00 
1.585000e-06 2.473747e-03 8.659000e-06 2.531000e-15 0.000000e+00 
1.585000e-06 2.620122e-03 9.719000e-06 3.186000e-15 0.000000e+00 
1.585000e-06 2.775558e-03 1.091000e-05 4.011000e-15 0.000000e+00 
1.585000e-06 2.940104e-03 1.224000e-05 5.049000e-15 0.000000e+00 
1.585000e-06 3.114398e-03 1.374000e-05 6.357000e-15 0.000000e+00 
1.585000e-06 3.299207e-03 1.542000e-05 8.004000e-15 0.000000e+00 
1.585000e-06 3.494481e-03 1.731000e-05 1.008000e-14 0.000000e+00 
1.585000e-06 3.701021e-03 1.944000e-05 1.269000e-14 0.000000e+00 
1.585000e-06 3.921069e-03 2.183000e-05 1.597000e-14 0.000000e+00 
1.585000e-06 4.153574e-03 2.451000e-05 2.011000e-14 0.000000e+00 
1.585000e-06 4.399723e-03 2.752000e-05 2.532000e-14 0.000000e+00 
1.585000e-06 4.659308e-03 3.090000e-05 3.189000e-14 0.000000e+00 
1.585000e-06 4.935676e-03 3.469000e-05 4.015000e-14 0.000000e+00 
1.585000e-06 5.229194e-03 3.897000e-05 5.055000e-14 0.000000e+00 
1.585000e-06 5.537481e-03 4.379000e-05 6.365000e-14 0.000000e+00 
1.585000e-06 5.867685e-03 4.920000e-05 8.014000e-14 0.000000e+00 
1.585000e-06 6.214747e-03 5.529000e-05 1.009000e-13 0.000000e+00 
1.585000e-06 6.580902e-03 6.213000e-05 1.271000e-13 0.000000e+00 
1.585000e-06 6.973239e-03 6.981000e-05 1.600000e-13 0.000000e+00 
